method,seed,auc_roc,ap,f1,precision,recall,accuracy,threshold,train_time_sec,score_time_sec,error,dataset,n_rows,n_features,outlier_rate
CBLOF,72,0.7210804518440742,0.5877650304661998,0.5496070726915521,0.5496070726915521,0.5496070726915521,0.714996114996115,2.72296246719064,0.1408693790435791,0.005726814270019531,,30_satellite,6435,36,0.3163947163947164
CBLOF,888,0.7209607604157222,0.5875218484972398,0.5486247544204322,0.5486247544204322,0.5486247544204322,0.7143745143745144,2.719096290296423,0.1314699649810791,0.004090070724487305,,30_satellite,6435,36,0.3163947163947164
HBOS,69,0.7593421839487542,0.6879297359567162,0.575147347740668,0.575147347740668,0.575147347740668,0.7311577311577312,50.53794010556905,0.015770673751831055,0.004005908966064453,,30_satellite,6435,36,0.3163947163947164
HBOS,72,0.7593421839487542,0.6879297359567162,0.575147347740668,0.575147347740668,0.575147347740668,0.7311577311577312,50.53794010556905,0.01577138900756836,0.004005908966064453,,30_satellite,6435,36,0.3163947163947164
HBOS,888,0.7593421839487542,0.6879297359567162,0.575147347740668,0.575147347740668,0.575147347740668,0.7311577311577312,50.53794010556905,0.015562057495117188,0.0040073394775390625,,30_satellite,6435,36,0.3163947163947164
ECOD,69,0.5829611212764465,0.5261240658997652,0.4494106090373281,0.4494106090373281,0.4494106090373281,0.6515928515928516,62.37860099550988,0.031102895736694336,0.08210349082946777,,30_satellite,6435,36,0.3163947163947164
ECOD,72,0.5829611212764465,0.5261240658997652,0.4494106090373281,0.4494106090373281,0.4494106090373281,0.6515928515928516,62.37860099550988,0.03261685371398926,0.0632026195526123,,30_satellite,6435,36,0.3163947163947164
ECOD,888,0.5829611212764465,0.5261240658997652,0.4494106090373281,0.4494106090373281,0.4494106090373281,0.6515928515928516,62.37860099550988,0.03407788276672363,0.07851862907409668,,30_satellite,6435,36,0.3163947163947164
COPOD,69,0.6334915597445571,0.570603529894231,0.48035363457760316,0.48035363457760316,0.48035363457760316,0.6711732711732712,48.29175102860024,0.031755924224853516,0.07945775985717773,,30_satellite,6435,36,0.3163947163947164
COPOD,72,0.6334915597445571,0.570603529894231,0.48035363457760316,0.48035363457760316,0.48035363457760316,0.6711732711732712,48.29175102860024,0.03213858604431152,0.07058548927307129,,30_satellite,6435,36,0.3163947163947164
COPOD,888,0.6334915597445571,0.570603529894231,0.48035363457760316,0.48035363457760316,0.48035363457760316,0.6711732711732712,48.29175102860024,0.031462669372558594,0.0817556381225586,,30_satellite,6435,36,0.3163947163947164
LODA,69,0.6072671901231348,0.5953124759255101,0.4808447937131631,0.4808447937131631,0.4808447937131631,0.6714840714840715,0.02250837886558724,0.11041069030761719,0.08863520622253418,,30_satellite,6435,36,0.3163947163947164
LODA,72,0.5986917235610344,0.5814341770678098,0.4793713163064833,0.4793713163064833,0.4793713163064833,0.6705516705516705,0.022814616554303342,0.11079549789428711,0.0727076530456543,,30_satellite,6435,36,0.3163947163947164
LODA,888,0.5961850143652044,0.5675652574659074,0.46168958742632615,0.46168958742632615,0.46168958742632615,0.6593628593628593,0.022592531499272494,0.10874724388122559,0.07813286781311035,,30_satellite,6435,36,0.3163947163947164
DeepSVDD,69,0.654467873346818,0.6668441409341636,0.5481335952848723,0.5481335952848723,0.5481335952848723,0.714063714063714,0.7193126514334038,4.1556901931762695,0.010301828384399414,,30_satellite,6435,36,0.3163947163947164
DeepSVDD,72,0.5693589496809196,0.5692014252486836,0.45284872298624756,0.45284872298624756,0.45284872298624756,0.6537684537684537,0.9779753550134525,4.1044299602508545,0.0,,30_satellite,6435,36,0.3163947163947164
DeepSVDD,888,0.6265549278702831,0.6438445399132355,0.5299607072691552,0.5299607072691552,0.5299607072691552,0.7025641025641025,0.8223254829205184,4.045186519622803,0.0,,30_satellite,6435,36,0.3163947163947164
CALDM-D,69,0.6811977494438592,0.6672081530468815,0.5530451866404715,0.5530451866404715,0.5530451866404715,0.7171717171717171,0.21557335907299574,57.04471707344055,1.7468557357788086,,30_satellite,6435,36,0.3163947163947164
CALDM-D,72,0.6827732771915032,0.6619460050943491,0.5530451866404715,0.5530451866404715,0.5530451866404715,0.7171717171717171,0.2090031946293587,56.64760708808899,1.7507603168487549,,30_satellite,6435,36,0.3163947163947164
CALDM-D,888,0.7128097964754447,0.6678899106909286,0.5412573673870335,0.5412573673870335,0.5412573673870335,0.7097125097125098,0.229946128179977,56.973042488098145,1.7830784320831299,,30_satellite,6435,36,0.3163947163947164
CALDM-J,69,0.6938753270858576,0.5515671153721098,0.4931237721021611,0.4931237721021611,0.4931237721021611,0.6792540792540792,0.06889601551523113,20.891412496566772,1.9747283458709717,,30_satellite,6435,36,0.3163947163947164
CALDM-J,72,0.637373101405883,0.4533626417470388,0.4317288801571709,0.4317288801571709,0.4317288801571709,0.6404040404040404,0.08026167623924486,20.983312845230103,1.9648542404174805,,30_satellite,6435,36,0.3163947163947164
CALDM-J,888,0.6494912444380332,0.5151971042584816,0.46119842829076624,0.4611984282907662,0.4611984282907662,0.6590520590520591,0.07474202636771177,19.987191915512085,2.0567965507507324,,30_satellite,6435,36,0.3163947163947164
KNN,69,0.9828464857533196,0.4865971068700577,0.4507042253521127,0.4507042253521127,0.4507042253521127,0.9865586765466138,4.651026343683136,0.08042407035827637,1.3665387630462646,,31_satimage-2,5803,36,0.0122350508357746
KNN,72,0.9828464857533196,0.4865971068700577,0.4507042253521127,0.4507042253521127,0.4507042253521127,0.9865586765466138,4.651026343683136,0.07075119018554688,1.3696362972259521,,31_satimage-2,5803,36,0.0122350508357746
KNN,888,0.9828464857533196,0.4865971068700577,0.4507042253521127,0.4507042253521127,0.4507042253521127,0.9865586765466138,4.651026343683136,0.06893706321716309,1.3646996021270752,,31_satimage-2,5803,36,0.0122350508357746
LOF,69,0.5363980814404923,0.03135798157815162,0.07042253521126761,0.07042253521126761,0.07042253521126761,0.9772531449250388,1.5555151848264668,0.07536625862121582,0.05592823028564453,,31_satimage-2,5803,36,0.0122350508357746
LOF,72,0.5363980814404923,0.03135798157815162,0.07042253521126761,0.07042253521126761,0.07042253521126761,0.9772531449250388,1.5555151848264668,0.061480045318603516,0.05316925048828125,,31_satimage-2,5803,36,0.0122350508357746
LOF,888,0.5363980814404923,0.03135798157815162,0.07042253521126761,0.07042253521126761,0.07042253521126761,0.9772531449250388,1.5555151848264668,0.06450629234313965,0.06165003776550293,,31_satimage-2,5803,36,0.0122350508357746
IForest,69,0.9919478489920683,0.907099359038576,0.8450704225352113,0.8450704225352113,0.8450704225352113,0.9962088574875064,0.1117363634480287,0.19413471221923828,0.01600360870361328,,31_satimage-2,5803,36,0.0122350508357746
IForest,72,0.9934811240085313,0.9115444941986227,0.8591549295774648,0.8591549295774648,0.8591549295774648,0.9965535068068241,0.10737012379671156,0.1908261775970459,0.03153491020202637,,31_satimage-2,5803,36,0.0122350508357746
IForest,888,0.9934934098660351,0.9113308632444034,0.8591549295774648,0.8591549295774648,0.8591549295774648,0.9965535068068241,0.10916080803977109,0.1783158779144287,0.01599431037902832,,31_satimage-2,5803,36,0.0122350508357746
PCA,69,0.9771605909006025,0.8724446268506201,0.8309859154929577,0.8309859154929577,0.8309859154929577,0.9958642081681889,416879.033958299,0.027961015701293945,0.007766008377075195,,31_satimage-2,5803,36,0.0122350508357746
PCA,72,0.9771605909006025,0.8724446268506201,0.8309859154929577,0.8309859154929577,0.8309859154929577,0.9958642081681889,416879.033958299,0.012561321258544922,0.0,,31_satimage-2,5803,36,0.0122350508357746
PCA,888,0.9771605909006025,0.8724446268506201,0.8309859154929577,0.8309859154929577,0.8309859154929577,0.9958642081681889,416879.033958299,0.01577281951904297,0.00975799560546875,,31_satimage-2,5803,36,0.0122350508357746
CBLOF,69,0.9987591283921253,0.9727243659922996,0.9436619718309859,0.9436619718309859,0.9436619718309859,0.9986214027227296,7.389482754788346,0.1595015525817871,0.003027200698852539,,31_satimage-2,5803,36,0.0122350508357746
CBLOF,72,0.998732099505617,0.9726075073007902,0.9436619718309859,0.9436619718309859,0.9436619718309859,0.9986214027227296,7.416673394537947,0.1629624366760254,0.004230976104736328,,31_satimage-2,5803,36,0.0122350508357746
CBLOF,888,0.998732099505617,0.9726075073007902,0.9436619718309859,0.9436619718309859,0.9436619718309859,0.9986214027227296,7.416673394537947,0.15617012977600098,0.004014015197753906,,31_satimage-2,5803,36,0.0122350508357746
HBOS,69,0.9770967044415831,0.750712167810488,0.6901408450704225,0.6901408450704225,0.6901408450704225,0.992417714975013,86.95784632488892,0.017791271209716797,0.004012346267700195,,31_satimage-2,5803,36,0.0122350508357746
HBOS,72,0.9770967044415831,0.750712167810488,0.6901408450704225,0.6901408450704225,0.6901408450704225,0.992417714975013,86.95784632488892,0.015771150588989258,0.005751371383666992,,31_satimage-2,5803,36,0.0122350508357746
HBOS,888,0.9770967044415831,0.750712167810488,0.6901408450704225,0.6901408450704225,0.6901408450704225,0.992417714975013,86.95784632488892,0.014054298400878906,0.0037512779235839844,,31_satimage-2,5803,36,0.0122350508357746
ECOD,69,0.9648771905683928,0.6597101759053016,0.6197183098591549,0.6197183098591549,0.6197183098591549,0.9906944683784249,136.67307600628556,0.03706836700439453,0.06272673606872559,,31_satimage-2,5803,36,0.0122350508357746
ECOD,72,0.9648771905683928,0.6597101759053016,0.6197183098591549,0.6197183098591549,0.6197183098591549,0.9906944683784249,136.67307600628556,0.03143000602722168,0.07941174507141113,,31_satimage-2,5803,36,0.0122350508357746
ECOD,888,0.9648771905683928,0.6597101759053016,0.6197183098591549,0.6197183098591549,0.6197183098591549,0.9906944683784249,136.67307600628556,0.031743764877319336,0.06353139877319336,,31_satimage-2,5803,36,0.0122350508357746
COPOD,69,0.9744601594212869,0.7932801703583428,0.7464788732394367,0.7464788732394366,0.7464788732394366,0.9937963122522833,104.67524599071231,0.036431074142456055,0.058884620666503906,,31_satimage-2,5803,36,0.0122350508357746
COPOD,72,0.9744601594212869,0.7932801703583428,0.7464788732394367,0.7464788732394366,0.7464788732394366,0.9937963122522833,104.67524599071231,0.03143882751464844,0.06682395935058594,,31_satimage-2,5803,36,0.0122350508357746
COPOD,888,0.9744601594212869,0.7932801703583428,0.7464788732394367,0.7464788732394366,0.7464788732394366,0.9937963122522833,104.67524599071231,0.020771265029907227,0.07941412925720215,,31_satimage-2,5803,36,0.0122350508357746
LODA,69,0.9799421090394426,0.8669727901148222,0.8169014084507042,0.8169014084507042,0.8169014084507042,0.9955195588488712,0.03181768562028792,0.08525323867797852,0.08957052230834961,,31_satimage-2,5803,36,0.0122350508357746
LODA,72,0.9836475236625615,0.8848918545923573,0.8309859154929577,0.8309859154929577,0.8309859154929577,0.9958642081681889,0.030972840771081308,0.09998893737792969,0.07749438285827637,,31_satimage-2,5803,36,0.0122350508357746
LODA,888,0.9853847439135862,0.9199241486619276,0.8873239436619719,0.8873239436619719,0.8873239436619719,0.9972428054454593,0.030997582106508242,0.11289453506469727,0.08671450614929199,,31_satimage-2,5803,36,0.0122350508357746
DeepSVDD,69,0.9614592650108607,0.7330549936151501,0.6901408450704225,0.6901408450704225,0.6901408450704225,0.992417714975013,3.7439198152948636,4.003070831298828,0.0020072460174560547,,31_satimage-2,5803,36,0.0122350508357746
DeepSVDD,72,0.9661205193477684,0.8457670158218014,0.8028169014084506,0.8028169014084507,0.8028169014084507,0.9951749095295537,3.466696989201425,3.9038679599761963,0.00200653076171875,,31_satimage-2,5803,36,0.0122350508357746
DeepSVDD,888,0.9800182813559655,0.8879410736288207,0.8450704225352113,0.8450704225352113,0.8450704225352113,0.9962088574875064,3.6998393602994057,3.943695068359375,0.002007007598876953,,31_satimage-2,5803,36,0.0122350508357746
CALDM-D,69,0.9961889270023492,0.9583017309954522,0.9014084507042254,0.9014084507042254,0.9014084507042254,0.9975874547647768,1.0005570792872458,51.38084626197815,1.8931758403778076,,31_satimage-2,5803,36,0.0122350508357746
CALDM-D,72,0.996569788584964,0.9602635257703929,0.9154929577464789,0.9154929577464789,0.9154929577464789,0.9979321040840944,0.9823023438268765,50.731438875198364,1.8336641788482666,,31_satimage-2,5803,36,0.0122350508357746
CALDM-D,888,0.9964272726379211,0.9566050439666958,0.9014084507042254,0.9014084507042254,0.9014084507042254,0.9975874547647768,1.005867630001923,50.193960428237915,1.8805630207061768,,31_satimage-2,5803,36,0.0122350508357746
CALDM-J,69,0.9013961648467217,0.2822582400054023,0.2676056338028169,0.2676056338028169,0.2676056338028169,0.9820782353954851,0.4737891044038204,17.8921058177948,2.013533353805542,,31_satimage-2,5803,36,0.0122350508357746
CALDM-J,72,0.9022856609299902,0.2530524628170109,0.2676056338028169,0.2676056338028169,0.2676056338028169,0.9820782353954851,0.5292966337465274,17.916400909423828,1.9610936641693115,,31_satimage-2,5803,36,0.0122350508357746
CALDM-J,888,0.9055094699389639,0.2878705750234098,0.28169014084507044,0.28169014084507044,0.28169014084507044,0.9824228847148027,0.442495661995522,17.348528623580933,1.9479503631591797,,31_satimage-2,5803,36,0.0122350508357746
KNN,69,0.6971517792361637,0.1856175815460115,0.21332953574480204,0.21332953574480204,0.21332953574480204,0.8874880338920912,0.16042667414536632,8.637629747390747,13.582388162612915,,32_shuttle,49097,9,0.0715114976475141
KNN,72,0.6971517792361637,0.1856175815460115,0.21332953574480204,0.21332953574480204,0.21332953574480204,0.8874880338920912,0.16042667414536632,8.54086422920227,13.513639211654663,,32_shuttle,49097,9,0.0715114976475141
KNN,888,0.6971517792361637,0.1856175815460115,0.21332953574480204,0.21332953574480204,0.21332953574480204,0.8874880338920912,0.16042667414536632,8.568410634994507,13.551361560821533,,32_shuttle,49097,9,0.0715114976475141
LOF,69,0.5210584691720362,0.10852441826810462,0.12560524067217316,0.12560524067217316,0.12560524067217316,0.8749414424506589,1.4781969132767114,8.560251474380493,8.31229043006897,,32_shuttle,49097,9,0.0715114976475141
LOF,72,0.5210584691720362,0.10852441826810462,0.12560524067217316,0.12560524067217316,0.12560524067217316,0.8749414424506589,1.4781969132767114,8.6175217628479,8.310320377349854,,32_shuttle,49097,9,0.0715114976475141
LOF,888,0.5210584691720362,0.10852441826810462,0.12560524067217316,0.12560524067217316,0.12560524067217316,0.8749414424506589,1.4781969132767114,8.481497526168823,8.290998697280884,,32_shuttle,49097,9,0.0715114976475141
IForest,69,0.9974572834706944,0.9775038214876188,0.9544289376246083,0.9544289376246083,0.9544289376246083,0.9934822901602949,0.058201757920788036,0.535332441329956,0.1773366928100586,,32_shuttle,49097,9,0.0715114976475141
IForest,72,0.997704933544096,0.9853076600131316,0.9715180860153803,0.9715180860153803,0.9715180860153803,0.9959264313501843,0.05284848623487371,0.5803325176239014,0.18061113357543945,,32_shuttle,49097,9,0.0715114976475141
IForest,888,0.9960618533752368,0.96231612786666,0.906294502990601,0.906294502990601,0.906294502990601,0.9865979591421065,0.02946071730826358,0.5418195724487305,0.19383907318115234,,32_shuttle,49097,9,0.0715114976475141
PCA,69,0.9898693019661817,0.9154515031289885,0.951011107946454,0.951011107946454,0.951011107946454,0.9929934619223171,234608.3052922179,0.02612757682800293,0.01403355598449707,,32_shuttle,49097,9,0.0715114976475141
PCA,72,0.9898693019661817,0.9154515031289885,0.951011107946454,0.951011107946454,0.951011107946454,0.9929934619223171,234608.3052922179,0.0317082405090332,0.016049623489379883,,32_shuttle,49097,9,0.0715114976475141
PCA,888,0.9898693019661817,0.9154515031289885,0.951011107946454,0.951011107946454,0.951011107946454,0.9929934619223171,234608.3052922179,0.016024112701416016,0.01604294776916504,,32_shuttle,49097,9,0.0715114976475141
CBLOF,69,0.5856846980020537,0.16446809166266568,0.22870976929649672,0.22870976929649672,0.22870976929649672,0.8896877609629916,1.6941739347050637,0.420975923538208,0.009381294250488281,,32_shuttle,49097,9,0.0715114976475141
CBLOF,72,0.5834706768555102,0.16694620480740638,0.24067217317003703,0.24067217317003703,0.24067217317003703,0.8913986597959143,1.6798237828996456,0.43680644035339355,0.00996541976928711,,32_shuttle,49097,9,0.0715114976475141
CBLOF,888,0.5856847354897656,0.164468113889231,0.22870976929649672,0.22870976929649672,0.22870976929649672,0.8896877609629916,1.69417358560203,0.4267292022705078,0.009263277053833008,,32_shuttle,49097,9,0.0715114976475141
HBOS,69,0.9842859664887595,0.9642195998282939,0.9272390716218141,0.9271070615034168,0.9273711193392196,0.9895920320997209,20.746496448408365,0.01202082633972168,0.007762432098388672,,32_shuttle,49097,9,0.0715114976475141
HBOS,72,0.9842859664887595,0.9642195998282939,0.9272390716218141,0.9271070615034168,0.9273711193392196,0.9895920320997209,20.746496448408365,0.015955448150634766,0.007459163665771484,,32_shuttle,49097,9,0.0715114976475141
HBOS,888,0.9842859664887595,0.9642195998282939,0.9272390716218141,0.9271070615034168,0.9273711193392196,0.9895920320997209,20.746496448408365,0.009845256805419922,0.006018877029418945,,32_shuttle,49097,9,0.0715114976475141
ECOD,69,0.9929491361850228,0.9042658085246701,0.8684135573910566,0.8684135573910566,0.8684135573910566,0.9811801128378516,19.632112943029608,0.07972431182861328,0.12703824043273926,,32_shuttle,49097,9,0.0715114976475141
ECOD,72,0.9929491361850228,0.9042658085246701,0.8684135573910566,0.8684135573910566,0.8684135573910566,0.9811801128378516,19.632112943029608,0.07768034934997559,0.14600205421447754,,32_shuttle,49097,9,0.0715114976475141
ECOD,888,0.9929491361850228,0.9042658085246701,0.8684135573910566,0.8684135573910566,0.8684135573910566,0.9811801128378516,19.632112943029608,0.08011054992675781,0.1541295051574707,,32_shuttle,49097,9,0.0715114976475141
COPOD,69,0.9945018022404982,0.9608432931973839,0.9507262888066078,0.9507262888066078,0.9507262888066078,0.9929527262358189,17.291038648410776,0.06316137313842773,0.14363980293273926,,32_shuttle,49097,9,0.0715114976475141
COPOD,72,0.9945018022404982,0.9608432931973839,0.9507262888066078,0.9507262888066078,0.9507262888066078,0.9929527262358189,17.291038648410776,0.06407594680786133,0.1657881736755371,,32_shuttle,49097,9,0.0715114976475141
COPOD,888,0.9945018022404982,0.9608432931973839,0.9507262888066078,0.9507262888066078,0.9507262888066078,0.9929527262358189,17.291038648410776,0.06643247604370117,0.15953898429870605,,32_shuttle,49097,9,0.0715114976475141
LODA,69,0.5884171867014141,0.14065848378595447,0.2226968531966396,0.22266514806378132,0.22272856735972657,0.8888119437032812,0.0664516343870637,0.29059720039367676,0.19388866424560547,,32_shuttle,49097,9,0.0715114976475141
LODA,72,0.5525141271505467,0.39907291742789325,0.40474860335195534,0.3970950945464511,0.4127029336371404,0.913192252072428,0.06517977504313592,0.27887392044067383,0.2165069580078125,,32_shuttle,49097,9,0.0715114976475141
LODA,888,0.9475923754392357,0.6191568917485917,0.6256206554121152,0.6232334652345958,0.6280262033608659,0.9462492616656822,0.06675814376691007,0.30042266845703125,0.21216273307800293,,32_shuttle,49097,9,0.0715114976475141
DeepSVDD,69,0.9894178312026547,0.9112030249097485,0.9584164055824551,0.9584164055824551,0.9584164055824551,0.9940525897712691,0.8511246500970554,31.658029556274414,0.009169340133666992,,32_shuttle,49097,9,0.0715114976475141
DeepSVDD,72,0.9886145507579436,0.902921439983299,0.9518655653659926,0.9518655653659926,0.9518655653659926,0.9931156689818115,1.5724313447079035,31.389646291732788,0.021796226501464844,,32_shuttle,49097,9,0.0715114976475141
DeepSVDD,888,0.9831286645878565,0.8496197739810661,0.7903731130731985,0.7903731130731986,0.7903731130731986,0.9700185347373567,2.0099737785361578,31.062267303466797,0.008233070373535156,,32_shuttle,49097,9,0.0715114976475141
CALDM-D,69,0.992670661840432,0.9206855426446512,0.9564226716035318,0.9564226716035318,0.9564226716035318,0.993767439965782,0.9582969138760051,391.7673137187958,10.816138982772827,,32_shuttle,49097,9,0.0715114976475141
CALDM-D,72,0.9932136244890626,0.9224424145593626,0.9564226716035318,0.9564226716035318,0.9564226716035318,0.993767439965782,0.9117600199433115,391.4613416194916,10.786588191986084,,32_shuttle,49097,9,0.0715114976475141
CALDM-D,888,0.9920223149854267,0.9194548161909423,0.9584164055824551,0.9584164055824551,0.9584164055824551,0.9940525897712691,0.903114272653055,390.53710675239563,10.703439712524414,,32_shuttle,49097,9,0.0715114976475141
CALDM-J,69,0.8344119495680811,0.35269449931994395,0.39874679578467676,0.39874679578467676,0.39874679578467676,0.9140069658023912,0.013490674515582638,146.39453721046448,10.826902151107788,,32_shuttle,49097,9,0.0715114976475141
CALDM-J,72,0.9697175168444476,0.6599031328858109,0.6889774992879522,0.6889774992879522,0.6889774992879522,0.9555166303440129,0.023826642360243924,147.36989307403564,10.800592422485352,,32_shuttle,49097,9,0.0715114976475141
CALDM-J,888,0.8556781069125304,0.27777837041456177,0.28424950156650525,0.28424950156650525,0.28424950156650525,0.8976312198301322,0.023795886745841696,145.90472102165222,10.582365274429321,,32_shuttle,49097,9,0.0715114976475141
KNN,69,0.5619233730520728,0.41540650434737936,0.43299583085169746,0.43299583085169746,0.43299583085169746,0.5474209650582362,4.3246620868176295,0.062127113342285156,1.430051565170288,,35_SpamBase,4207,57,0.39909674352270025
KNN,72,0.5619233730520728,0.41540650434737936,0.43299583085169746,0.43299583085169746,0.43299583085169746,0.5474209650582362,4.3246620868176295,0.05576825141906738,1.351613998413086,,35_SpamBase,4207,57,0.39909674352270025
KNN,888,0.5619233730520728,0.41540650434737936,0.43299583085169746,0.43299583085169746,0.43299583085169746,0.5474209650582362,4.3246620868176295,0.06624078750610352,1.3665549755096436,,35_SpamBase,4207,57,0.39909674352270025
LOF,69,0.45678019051424523,0.35963614113172754,0.3591423466349017,0.35914234663490174,0.35914234663490174,0.48847159496077963,1.328140458444079,0.03756594657897949,0.039373159408569336,,35_SpamBase,4207,57,0.39909674352270025
LOF,72,0.45678019051424523,0.35963614113172754,0.3591423466349017,0.35914234663490174,0.35914234663490174,0.48847159496077963,1.328140458444079,0.047554969787597656,0.03172874450683594,,35_SpamBase,4207,57,0.39909674352270025
LOF,888,0.45678019051424523,0.35963614113172754,0.3591423466349017,0.35914234663490174,0.35914234663490174,0.48847159496077963,1.328140458444079,0.027550458908081055,0.05536198616027832,,35_SpamBase,4207,57,0.39909674352270025
IForest,69,0.6027782463567072,0.45247907132805765,0.4865991661703395,0.4865991661703395,0.4865991661703395,0.5902067981934871,-0.04349216086225267,0.15786409378051758,0.016124248504638672,,35_SpamBase,4207,57,0.39909674352270025
IForest,72,0.643941164496649,0.48798522750310186,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.6182552888043736,-0.04167011731042056,0.15194940567016602,0.013362407684326172,,35_SpamBase,4207,57,0.39909674352270025
IForest,888,0.6260537135953438,0.4705632881334059,0.509827278141751,0.509827278141751,0.509827278141751,0.608747325885429,-0.04429104805180357,0.14287185668945312,0.01578211784362793,,35_SpamBase,4207,57,0.39909674352270025
PCA,69,0.550187159324794,0.4097462690169504,0.4371649791542585,0.4371649791542585,0.4371649791542585,0.5507487520798668,36517.3737766164,0.026915550231933594,0.011023998260498047,,35_SpamBase,4207,57,0.39909674352270025
PCA,72,0.550187159324794,0.4097462690169504,0.4371649791542585,0.4371649791542585,0.4371649791542585,0.5507487520798668,36517.3737766164,0.015047550201416016,0.013949871063232422,,35_SpamBase,4207,57,0.39909674352270025
PCA,888,0.550187159324794,0.4097462690169504,0.4371649791542585,0.4371649791542585,0.4371649791542585,0.5507487520798668,36517.3737766164,0.023585796356201172,0.020786523818969727,,35_SpamBase,4207,57,0.39909674352270025
CBLOF,69,0.5415291557663166,0.40363633095306806,0.42763549731983325,0.42763549731983325,0.42763549731983325,0.5431423817447112,5.200034846652,0.12588071823120117,0.003518342971801758,,35_SpamBase,4207,57,0.39909674352270025
CBLOF,72,0.542239720373037,0.4021762435316627,0.42525312686122685,0.4252531268612269,0.4252531268612269,0.5412407891609222,5.216995989933472,0.1382441520690918,0.004005908966064453,,35_SpamBase,4207,57,0.39909674352270025
CBLOF,888,0.5447308194675855,0.4067869726860792,0.42525312686122685,0.4252531268612269,0.4252531268612269,0.5412407891609222,5.189016556269431,0.13357329368591309,0.002004384994506836,,35_SpamBase,4207,57,0.39909674352270025
HBOS,69,0.661759231685527,0.5116451776129993,0.55092316855271,0.55092316855271,0.55092316855271,0.6415497979557879,56.39254912880972,0.024044513702392578,0.004006624221801758,,35_SpamBase,4207,57,0.39909674352270025
HBOS,72,0.661759231685527,0.5116451776129993,0.55092316855271,0.55092316855271,0.55092316855271,0.6415497979557879,56.39254912880972,0.025546550750732422,0.0040128231048583984,,35_SpamBase,4207,57,0.39909674352270025
HBOS,888,0.661759231685527,0.5116451776129993,0.55092316855271,0.55092316855271,0.55092316855271,0.6415497979557879,56.39254912880972,0.011760711669921875,0.0,,35_SpamBase,4207,57,0.39909674352270025
ECOD,69,0.6555891466439487,0.5182832572904945,0.5527099463966647,0.5527099463966647,0.5527099463966647,0.6429759923936297,36.56658250746739,0.03179430961608887,0.07360124588012695,,35_SpamBase,4207,57,0.39909674352270025
ECOD,72,0.6555891466439487,0.5182832572904945,0.5527099463966647,0.5527099463966647,0.5527099463966647,0.6429759923936297,36.56658250746739,0.031981706619262695,0.0638275146484375,,35_SpamBase,4207,57,0.39909674352270025
ECOD,888,0.6555891466439487,0.5182832572904945,0.5527099463966647,0.5527099463966647,0.5527099463966647,0.6429759923936297,36.56658250746739,0.03183388710021973,0.06675863265991211,,35_SpamBase,4207,57,0.39909674352270025
COPOD,69,0.6878995747921081,0.5437954018087976,0.5741512805241215,0.5741512805241215,0.5741512805241215,0.66009032564773,31.954284169349055,0.03181576728820801,0.06380653381347656,,35_SpamBase,4207,57,0.39909674352270025
COPOD,72,0.6878995747921081,0.5437954018087976,0.5741512805241215,0.5741512805241215,0.5741512805241215,0.66009032564773,31.954284169349055,0.03952765464782715,0.0757293701171875,,35_SpamBase,4207,57,0.39909674352270025
COPOD,888,0.6878995747921081,0.5437954018087976,0.5741512805241215,0.5741512805241215,0.5741512805241215,0.66009032564773,31.954284169349055,0.022148847579956055,0.07984113693237305,,35_SpamBase,4207,57,0.39909674352270025
LODA,69,0.48111196293001407,0.39848006668173075,0.4028562927700089,0.40249702734839476,0.4032162001191185,0.5229379605419539,0.03385673214080098,0.10040426254272461,0.07570028305053711,,35_SpamBase,4207,57,0.39909674352270025
LODA,72,0.5832436096305064,0.4568563250807132,0.49017272185824895,0.49017272185824895,0.49017272185824895,0.5930591870691704,0.03234857537142594,0.09581494331359863,0.09072017669677734,,35_SpamBase,4207,57,0.39909674352270025
LODA,888,0.4695750654021004,0.38984488174414567,0.395473496128648,0.395473496128648,0.395473496128648,0.5174708818635607,0.030828869633235886,0.09711313247680664,0.07517242431640625,,35_SpamBase,4207,57,0.39909674352270025
DeepSVDD,69,0.5227062616385582,0.39420452954360374,0.41453245979749853,0.41453245979749853,0.41453245979749853,0.5326836225338721,0.48600414954967114,2.699492931365967,0.010271072387695312,,35_SpamBase,4207,57,0.39909674352270025
DeepSVDD,72,0.5087946505982314,0.38895119151640806,0.4127456819535438,0.4127456819535438,0.4127456819535438,0.5312574280960304,0.4998512575227971,2.736051082611084,0.012724161148071289,,35_SpamBase,4207,57,0.39909674352270025
DeepSVDD,888,0.5643487402085328,0.4199512728081254,0.444907683144729,0.444907683144729,0.444907683144729,0.5569289279771809,0.46727216162278096,2.7419514656066895,0.005551815032958984,,35_SpamBase,4207,57,0.39909674352270025
CALDM-D,69,0.5507669668503706,0.40981871959420474,0.43537820131030375,0.43537820131030375,0.43537820131030375,0.5493225576420252,0.43235168162762544,71.9580454826355,1.7755043506622314,,35_SpamBase,4207,57,0.39909674352270025
CALDM-D,72,0.5526299607587398,0.41093632643492056,0.4383561643835616,0.4383561643835616,0.4383561643835616,0.5516995483717614,0.4318131152243804,71.71227240562439,1.7665514945983887,,35_SpamBase,4207,57,0.39909674352270025
